movieId,title,title_clean,genres,year,avg_rating,num_ratings,top_tags,bayesian_score,imdbId,tmdbId,imdb_url
496,What Happened Was... (1994),What Happened Was...,Comedy|Drama|Romance|Thriller,1994.0,3.5294117647058822,68,"Sundance award winner, Sundance Grand Jury Prize, Sundance Grand Jury Prize 1994, Sundance Grand Jury Prize: Dramatic",3.3946164557029146,111689,83718.0,https://www.imdb.com/title/tt0111689/
497,Much Ado About Nothing (1993),Much Ado About Nothing,Comedy|Romance,1993.0,3.8787746170678337,2285,"Shakespeare, Denzel Washington, Emma Thompson, Keanu Reeves, Kenneth Branagh",3.8462983485422058,107616,11971.0,https://www.imdb.com/title/tt0107616/
498,Mr. Jones (1993),Mr. Jones,Drama|Romance,1993.0,2.95,60,,3.218915140240284,107611,2625.0,https://www.imdb.com/title/tt0107611/
499,Mr. Wonderful (1993),Mr. Wonderful,Comedy|Romance,1993.0,2.89,50,Director of English Patient,3.217312827881536,107613,31911.0,https://www.imdb.com/title/tt0107613/
500,Mrs. Doubtfire (1993),Mrs. Doubtfire,Comedy|Drama,1993.0,3.3942086212569924,6078,"Robin Williams, Comedy, cross dressing, divorce, Pierce Brosnan",3.3927448872724235,107614,788.0,https://www.imdb.com/title/tt0107614/
501,Naked (1993),Naked,Drama,1993.0,3.872950819672131,366,"gritty, rape, loneliness, intellectual, social commentary",3.719918997272584,107653,21450.0,https://www.imdb.com/title/tt0107653/
502,"Next Karate Kid, The (1994)","Next Karate Kid, The",Action|Children|Romance,1994.0,2.2231985940246046,569,"martial arts, Hilary Swank, Pat Morita, Arsenio 'Sonny' Trinidad, Chris Conrad",2.446926631990208,110657,11231.0,https://www.imdb.com/title/tt0110657/
504,No Escape (1994),No Escape,Action|Drama|Sci-Fi,1994.0,3.010152284263959,197,Ray Liotta,3.145626652812369,110678,10447.0,https://www.imdb.com/title/tt0110678/
505,North (1994),North,Comedy,1994.0,2.538095238095238,210,"Bruce Willis, Nostalgia Critic",2.860617764432254,110687,31586.0,https://www.imdb.com/title/tt0110687/
506,Orlando (1992),Orlando,Drama|Fantasy|Romance,1992.0,3.556603773584906,212,"Tilda Swinton, gender identity, author:Virginia Woolf, gender, stylized",3.465333394969152,107756,9300.0,https://www.imdb.com/title/tt0107756/
507,"Perfect World, A (1993)","Perfect World, A",Crime|Drama|Thriller,1993.0,3.5157618213660244,571,"Clint Eastwood, absent fathers, father figure, symbolism, Kevin Costner",3.478543620432193,107808,9559.0,https://www.imdb.com/title/tt0107808/
508,Philadelphia (1993),Philadelphia,Drama,1993.0,3.798632868128738,3511,"Denzel Washington, AIDs, homosexuality, gay, dramatic",3.780207575542823,107818,9800.0,https://www.imdb.com/title/tt0107818/
509,"Piano, The (1993)","Piano, The",Drama|Romance,1993.0,3.668428470754052,2838,"atmospheric, New Zealand, beautiful, melancholy, 19th century",3.652132357011743,107822,713.0,https://www.imdb.com/title/tt0107822/
510,Poetic Justice (1993),Poetic Justice,Drama,1993.0,2.736842105263158,152,"hip hop, poetry",3.025873948003439,107840,8291.0,https://www.imdb.com/title/tt0107840/
511,"Program, The (1993)","Program, The",Action|Drama,1993.0,3.125429553264605,291,Sports Coordinator:Mark Ellis,3.1934682496759037,107889,18133.0,https://www.imdb.com/title/tt0107889/
512,"Puppet Masters, The (1994)","Puppet Masters, The",Horror|Sci-Fi,1994.0,2.9097560975609755,205,"andy robinson, massacred the book",3.083549251028705,111003,25557.0,https://www.imdb.com/title/tt0111003/
513,Radioland Murders (1994),Radioland Murders,Comedy|Mystery|Romance,1994.0,2.9603960396039604,101,"radio, show business, George Lucas",3.1781987290164,110939,22588.0,https://www.imdb.com/title/tt0110939/
514,"Ref, The (1994)","Ref, The",Comedy,1994.0,3.4153543307086616,762,"hilarious, holiday, biting, confrontational, Kevin Spacey",3.4019411574050973,110955,10872.0,https://www.imdb.com/title/tt0110955/
515,"Remains of the Day, The (1993)","Remains of the Day, The",Drama|Romance,1993.0,3.910818713450293,1710,"Anthony Hopkins, Emma Thompson, period piece, romance, Kazuo Ishiguro",3.865781385441757,107943,1245.0,https://www.imdb.com/title/tt0107943/
516,Renaissance Man (1994),Renaissance Man,Comedy|Drama,1994.0,3.0101851851851853,540,military,3.077717381007336,110971,11858.0,https://www.imdb.com/title/tt0110971/
517,Rising Sun (1993),Rising Sun,Action|Drama|Mystery,1993.0,3.1677852348993287,596,"Murder, excellent plot, intrigue, Can't remember, Bibliothek",3.1995387683905645,107969,7007.0,https://www.imdb.com/title/tt0107969/
518,"Road to Wellville, The (1994)","Road to Wellville, The",Comedy,1994.0,2.794117647058824,187,Alan Parker,3.027669754105794,111001,10467.0,https://www.imdb.com/title/tt0111001/
519,RoboCop 3 (1993),RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,1993.0,2.205521472392638,815,"franchise, Bad acting, crappy sequel, PG-13, Surreal",2.3745137524598725,107978,5550.0,https://www.imdb.com/title/tt0107978/
520,Robin Hood: Men in Tights (1993),Robin Hood: Men in Tights,Comedy,1993.0,3.1057199211045363,2535,"parody, Mel Brooks, spoof, Robin Hood, Patrick Stewart",3.11782705808474,107977,8005.0,https://www.imdb.com/title/tt0107977/
521,Romeo Is Bleeding (1993),Romeo Is Bleeding,Crime|Thriller,1993.0,3.3519021739130435,368,"noir thriller, neo-noir, Gary Oldman",3.3460130636894885,107983,2088.0,https://www.imdb.com/title/tt0107983/
522,Romper Stomper (1992),Romper Stomper,Action|Drama,1992.0,3.495575221238938,226,"Australia, violence, Russell Crowe, violent, racism",3.431509969213562,105275,10412.0,https://www.imdb.com/title/tt0105275/
523,Ruby in Paradise (1993),Ruby in Paradise,Drama,1993.0,3.69811320754717,159,"Ashley Judd, Sundance award winner, Sundance Grand Jury Prize, Sundance Grand Jury Prize: Dramatic, Sundance Grand Jury Prize: Dramatic 1993",3.523626035013261,108000,47889.0,https://www.imdb.com/title/tt0108000/
524,Rudy (1993),Rudy,Drama,1993.0,3.548361934477379,1282,"inspirational, sports, football, inspirational ending, true story",3.526408617537881,108002,14534.0,https://www.imdb.com/title/tt0108002/
527,Schindler's List (1993),Schindler's List,Drama|War,1993.0,4.246069868995633,11450,"World War II, true story, Steven Spielberg, based on a true story, holocaust",4.234704044213301,108052,424.0,https://www.imdb.com/title/tt0108052/
528,"Scout, The (1994)","Scout, The",Comedy|Drama,1994.0,2.736842105263158,133,,3.0456992368556604,111094,35233.0,https://www.imdb.com/title/tt0111094/
529,Searching for Bobby Fischer (1993),Searching for Bobby Fischer,Drama,1993.0,3.847308781869689,1765,"chess, characters, based on a true story, New York City, child actors",3.808359711162399,108065,14291.0,https://www.imdb.com/title/tt0108065/
531,"Secret Garden, The (1993)","Secret Garden, The",Children|Drama,1993.0,3.527379949452401,1187,"fairy tale, beautifully filmed, England, garden, orphan",3.506129743507902,108071,11236.0,https://www.imdb.com/title/tt0108071/
532,Serial Mom (1994),Serial Mom,Comedy|Crime|Horror,1994.0,3.03502538071066,985,"dark comedy, based on real events, mental illness, youngsters, afternoon section",3.072771203373798,111127,11592.0,https://www.imdb.com/title/tt0111127/
533,"Shadow, The (1994)","Shadow, The",Action|Adventure|Fantasy|Mystery,1994.0,2.9269406392694064,657,"Comic Book adaption, 1930s, Alec Baldwin, atomic bomb, bad script",2.9995738933945293,111143,8850.0,https://www.imdb.com/title/tt0111143/
534,Shadowlands (1993),Shadowlands,Drama|Romance,1993.0,3.872870249017038,763,"C.S. Lewis, good acting, Anthony Hopkins, biography, Debra Winger",3.7868342763054224,108101,10445.0,https://www.imdb.com/title/tt0108101/
535,Short Cuts (1993),Short Cuts,Drama,1993.0,3.851098901098901,910,"multiple storylines, dark comedy, Los Angeles, long, Julianne Moore",3.780036706460169,108122,695.0,https://www.imdb.com/title/tt0108122/
536,"Simple Twist of Fate, A (1994)","Simple Twist of Fate, A",Drama,1994.0,3.1859504132231407,121,"Lost Classic, Silas Marner, Touching",3.264749768335917,111194,43535.0,https://www.imdb.com/title/tt0111194/
537,Sirens (1994),Sirens,Drama,1994.0,3.2050359712230216,556,"Notable Nudity, Nudity (Full Frontal - Notable), posing nude, Australia, bathing an a stream",3.2309409837271685,111201,12519.0,https://www.imdb.com/title/tt0111201/
538,Six Degrees of Separation (1993),Six Degrees of Separation,Drama,1993.0,3.7325,800,"thought provoking, race, coincidences, good dialogue, Humorous",3.671248610814637,108149,23210.0,https://www.imdb.com/title/tt0108149/
539,Sleepless in Seattle (1993),Sleepless in Seattle,Comedy|Drama|Romance,1993.0,3.5062937062937065,5005,"Meg Ryan, Tom Hanks, Romance, romantic comedy, Comedy",3.501390306585554,108160,858.0,https://www.imdb.com/title/tt0108160/
540,Sliver (1993),Sliver,Thriller,1993.0,2.692607003891051,771,"Sharon Stone, Nudity (Topless), voyeurism, erotic, hidden camera",2.7930696050371786,108162,867.0,https://www.imdb.com/title/tt0108162/
541,Blade Runner (1982),Blade Runner,Action|Sci-Fi|Thriller,1982.0,4.11636759108211,7356,"cyberpunk, dystopia, sci-fi, atmospheric, Harrison Ford",4.101287825147869,83658,78.0,https://www.imdb.com/title/tt0083658/
542,Son in Law (1993),Son in Law,Comedy|Drama|Romance,1993.0,2.835087719298245,570,"Can't remember, stupid but funny, Pauly Shore",2.9350962025336385,108186,13203.0,https://www.imdb.com/title/tt0108186/
543,So I Married an Axe Murderer (1993),So I Married an Axe Murderer,Comedy|Romance|Thriller,1993.0,3.2304860088365244,2037,"Mike Myers, San Francisco, fun, comedy, beat poetry",3.2371199856070696,108174,10442.0,https://www.imdb.com/title/tt0108174/
544,Striking Distance (1993),Striking Distance,Action|Crime,1993.0,2.8722826086956523,368,Bruce Willis,3.0012865011894885,108238,11074.0,https://www.imdb.com/title/tt0108238/
546,Super Mario Bros. (1993),Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993.0,2.0813471502590675,965,"video game adaptation, Mario, video game, Bob Hoskins, dinosaurs",2.243605670522109,108255,9607.0,https://www.imdb.com/title/tt0108255/
547,Surviving the Game (1994),Surviving the Game,Action|Adventure|Thriller,1994.0,2.779874213836478,159,"class divide, F. Murray Abraham, forest, Gary Busey, human prey",3.0417778501947788,111323,17585.0,https://www.imdb.com/title/tt0111323/
548,Terminal Velocity (1994),Terminal Velocity,Action|Mystery|Thriller,1994.0,2.883187772925764,458,Can't remember,2.9902968249319235,111400,9057.0,https://www.imdb.com/title/tt0111400/
549,Thirty-Two Short Films About Glenn Gould (1993),Thirty-Two Short Films About Glenn Gould,Drama|Musical,1993.0,3.952702702702703,222,"musicians, ""eccentric genius"", prententious bullshit",3.708083848658519,108328,20967.0,https://www.imdb.com/title/tt0108328/
550,Threesome (1994),Threesome,Comedy|Romance,1994.0,3.006591337099812,531,,3.075790649791138,111418,10635.0,https://www.imdb.com/title/tt0111418/
551,"Nightmare Before Christmas, The (1993)","Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993.0,3.75006232859636,4011,"Tim Burton, musical, gothic, atmospheric, stop motion",3.7355375905196193,107688,9479.0,https://www.imdb.com/title/tt0107688/
552,"Three Musketeers, The (1993)","Three Musketeers, The",Action|Adventure|Comedy|Romance,1993.0,3.2097457627118646,2124,"Tim Curry, swashbuckler, Kiefer Sutherland, Oliver Platt, knights",3.217442102561296,108333,10057.0,https://www.imdb.com/title/tt0108333/
553,Tombstone (1993),Tombstone,Action|Drama|Western,1993.0,3.7519607843137255,2550,"Val Kilmer, dialogue, Doc Holliday, Western, cowboys",3.729457568154795,108358,11969.0,https://www.imdb.com/title/tt0108358/
554,Trial by Jury (1994),Trial by Jury,Crime|Drama|Thriller,1994.0,3.0654761904761907,84,,3.233152143022009,111488,41590.0,https://www.imdb.com/title/tt0111488/
555,True Romance (1993),True Romance,Crime|Thriller,1993.0,3.824471830985916,2840,"dark comedy, Christopher Walken, violence, ensemble cast, Quentin Tarantino",3.800656396986936,108399,319.0,https://www.imdb.com/title/tt0108399/
556,"War Room, The (1993)","War Room, The",Documentary,1993.0,3.932038834951456,206,"documentary, politics, Criterion, Pam's list",3.68473911031148,108515,26408.0,https://www.imdb.com/title/tt0108515/
558,"Pagemaster, The (1994)","Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,1994.0,2.875,256,"dragon, boring, Christopher Lloyd, Can't remember, animated",3.039146721522545,110763,15139.0,https://www.imdb.com/title/tt0110763/
562,Welcome to the Dollhouse (1995),Welcome to the Dollhouse,Comedy|Drama,1995.0,3.782775119617225,1045,"disturbing, quirky, adolescence, Todd Solondz, comedy",3.7280560879806712,114906,11446.0,https://www.imdb.com/title/tt0114906/
563,Germinal (1993),Germinal,Drama|Romance,1993.0,3.358490566037736,53,,3.338368977710751,107002,51980.0,https://www.imdb.com/title/tt0107002/
564,Chasers (1994),Chasers,Comedy,1994.0,2.284482758620689,58,"military, prisoner transfer",3.030488557470386,109403,24405.0,https://www.imdb.com/title/tt0109403/
565,Cronos (1993),Cronos,Drama|Horror,1993.0,3.152027027027027,148,"vampires, Guillermo del Toro, slow, Tumey's DVDs, Criterion",3.240269481537733,104029,11655.0,https://www.imdb.com/title/tt0104029/
567,Kika (1993),Kika,Comedy|Drama,1993.0,3.27710843373494,83,"funny, Almodovar, Pedro Almodovar",3.3112717559868634,107315,8223.0,https://www.imdb.com/title/tt0107315/
568,Bhaji on the Beach (1993),Bhaji on the Beach,Comedy|Drama,1993.0,3.491228070175439,57,,3.3764113861145173,106408,14587.0,https://www.imdb.com/title/tt0106408/
569,Little Big League (1994),Little Big League,Comedy|Drama,1994.0,2.944015444015444,259,,3.0822796243399946,110363,31504.0,https://www.imdb.com/title/tt0110363/
574,Spanking the Monkey (1994),Spanking the Monkey,Comedy|Drama,1994.0,3.37,200,,3.3536589785145874,111252,17600.0,https://www.imdb.com/title/tt0111252/
575,"Little Rascals, The (1994)","Little Rascals, The",Children|Comedy,1994.0,2.9773706896551726,464,"charming, nostalgic",3.061116264159569,110366,10897.0,https://www.imdb.com/title/tt0110366/
577,Andre (1994),Andre,Adventure|Children|Drama,1994.0,2.8794642857142856,112,,3.1334323773789765,109120,21352.0,https://www.imdb.com/title/tt0109120/
580,Princess Caraboo (1994),Princess Caraboo,Drama,1994.0,2.8766233766233764,77,,3.172663749362072,110892,37345.0,https://www.imdb.com/title/tt0110892/
581,"Celluloid Closet, The (1995)","Celluloid Closet, The",Documentary,1995.0,3.941580756013746,291,"intervius, based on a book",3.739445261170157,112651,32562.0,https://www.imdb.com/title/tt0112651/
583,Dear Diary (Caro Diario) (1994),Dear Diary (Caro Diario),Comedy|Drama,1994.0,3.63,50,,3.408034477366072,109382,25403.0,https://www.imdb.com/title/tt0109382/
585,"Brady Bunch Movie, The (1995)","Brady Bunch Movie, The",Comedy,1995.0,2.639935064935065,1540,"misogyny, parody, Brad Pitt, based on a TV show",2.699025349530296,112572,9066.0,https://www.imdb.com/title/tt0112572/
586,Home Alone (1990),Home Alone,Children|Comedy,1990.0,3.1669449081803007,5391,"childhood classics, christmas, family, nostalgia, for kids",3.1712120485291817,99785,771.0,https://www.imdb.com/title/tt0099785/
587,Ghost (1990),Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990.0,3.4462139423076925,4992,"supernatural, romance, Patrick Swayze, chick flick, bittersweet",3.442982610710479,99653,251.0,https://www.imdb.com/title/tt0099653/
588,Aladdin (1992),Aladdin,Adventure|Animation|Children|Comedy|Musical,1992.0,3.7016211386265,7834,"Disney, Robin Williams, animation, adventure, musical",3.694930896040238,103639,812.0,https://www.imdb.com/title/tt0103639/
589,Terminator 2: Judgment Day (1991),Terminator 2: Judgment Day,Action|Sci-Fi,1991.0,3.9624988221991897,10613,"action, Arnold Schwarzenegger, artificial intelligence, time travel, dystopia",3.954044686121504,103064,280.0,https://www.imdb.com/title/tt0103064/
590,Dances with Wolves (1990),Dances with Wolves,Adventure|Drama|Western,1990.0,3.729571448256856,7257,"Kevin Costner, historical, culture clash, bittersweet, western",3.7218157936237017,99348,581.0,https://www.imdb.com/title/tt0099348/
592,Batman (1989),Batman,Action|Crime|Thriller,1989.0,3.416698754973688,7791,"Jack Nicholson, Tim Burton, atmospheric, dark hero, superhero",3.4151428719104,96895,268.0,https://www.imdb.com/title/tt0096895/
593,"Silence of the Lambs, The (1991)","Silence of the Lambs, The",Crime|Horror|Thriller,1991.0,4.156034421449399,14061,"serial killer, psychology, Anthony Hopkins, suspense, psychological",4.147670446223795,102926,274.0,https://www.imdb.com/title/tt0102926/
594,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937.0,3.5707102451288497,3182,"Disney, animation, classic, sweet, fairy tale",3.560330333316001,29583,408.0,https://www.imdb.com/title/tt0029583/
595,Beauty and the Beast (1991),Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991.0,3.685878514836104,6437,"Disney, fairy tale, heartwarming, animation, France",3.67811254955311,101414,10020.0,https://www.imdb.com/title/tt0101414/
596,Pinocchio (1940),Pinocchio,Animation|Children|Fantasy|Musical,1940.0,3.484423676012461,2247,"Disney, pixar, Disney Classics, animation, cute",3.475181383776252,32910,10895.0,https://www.imdb.com/title/tt0032910/
597,Pretty Woman (1990),Pretty Woman,Comedy|Romance,1990.0,3.432877614890463,6071,"romance, Julia Roberts, Richard Gere, Good Romantic Comedies, happy ending",3.43051628135302,100405,114.0,https://www.imdb.com/title/tt0100405/
599,"Wild Bunch, The (1969)","Wild Bunch, The",Adventure|Western,1969.0,3.9858096828046734,599,"bleak, cynical, gritty, melancholy, ONE LAST HEIST",3.858894601088853,65214,576.0,https://www.imdb.com/title/tt0065214/
600,Love and a .45 (1994),Love and a .45,Action|Comedy|Crime,1994.0,3.0416666666666665,60,"road movie, hulu",3.2458759245540096,110395,15477.0,https://www.imdb.com/title/tt0110395/
602,"Great Day in Harlem, A (1994)","Great Day in Harlem, A",Documentary,1994.0,4.221153846153846,52,,3.567136166372541,109934,124472.0,https://www.imdb.com/title/tt0109934/
603,"Bye Bye, Love (1995)","Bye Bye, Love",Comedy,1995.0,3.0865384615384617,104,,3.2284624540686213,112606,30528.0,https://www.imdb.com/title/tt0112606/
605,One Fine Day (1996),One Fine Day,Drama|Romance,1996.0,3.282300884955752,565,"George Clooney, Michelle Pfeiffer, romantic comedy, Alex D. Linz, Charles Durning",3.29218432808042,117247,7300.0,https://www.imdb.com/title/tt0117247/
606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh,Fantasy|Horror,1995.0,2.5360169491525424,236,"Candyman Series, Philip Glass",2.837259706865837,112625,10824.0,https://www.imdb.com/title/tt0112625/
608,Fargo (1996),Fargo,Comedy|Crime|Drama|Thriller,1996.0,4.112790697674418,9030,"dark comedy, Coen Brothers, black comedy, quirky, dark humor",4.100518714694682,116282,275.0,https://www.imdb.com/title/tt0116282/
609,Homeward Bound II: Lost in San Francisco (1996),Homeward Bound II: Lost in San Francisco,Adventure|Children,1996.0,3.056756756756757,370,dogs,3.133577215192642,116552,25059.0,https://www.imdb.com/title/tt0116552/
610,Heavy Metal (1981),Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1981.0,3.363636363636364,1309,"sci-fi, surreal, adult animation, nudity, Nudity (Topless)",3.360398271582256,82509,11827.0,https://www.imdb.com/title/tt0082509/
611,Hellraiser: Bloodline (1996),Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996.0,2.3963815789473686,304,"Hellraiser Series, body horror, franchise, horror, Nudity (Topless)",2.696782787073701,116514,8766.0,https://www.imdb.com/title/tt0116514/
612,"Pallbearer, The (1996)","Pallbearer, The",Comedy,1996.0,2.7382671480144403,277,,2.940994509760137,117283,23570.0,https://www.imdb.com/title/tt0117283/
613,Jane Eyre (1996),Jane Eyre,Drama|Romance,1996.0,3.5064599483204133,387,"Bechdel Test:Pass, acting, actor, actress, period drama",3.458867586834309,116684,47333.0,https://www.imdb.com/title/tt0116684/
615,Bread and Chocolate (Pane e cioccolata) (1973),Bread and Chocolate (Pane e cioccolata),Comedy|Drama,1973.0,4.097938144329897,97,"hardship, Nino Mandredi, satire",3.639662608336174,70506,51242.0,https://www.imdb.com/title/tt0070506/
616,"Aristocats, The (1970)","Aristocats, The",Animation|Children,1970.0,3.368252840909091,1408,"Disney, animation, cute, cats, Paris",3.364792969464573,65421,10112.0,https://www.imdb.com/title/tt0065421/
617,"Flower of My Secret, The (La flor de mi secreto) (1995)","Flower of My Secret, The (La flor de mi secreto)",Comedy|Drama,1995.0,3.5804597701149423,87,"Pedro Almodovar, Bibliothek, atypical, Chus Lampreave, quirky humor",3.4249293879178264,113083,4307.0,https://www.imdb.com/title/tt0113083/
618,Two Much (1995),Two Much,Comedy|Romance,1995.0,2.6507936507936507,63,boring,3.1239550174348696,118001,46029.0,https://www.imdb.com/title/tt0118001/
619,Ed (1996),Ed,Comedy,1996.0,2.5,124,,2.9464876440635,116165,32308.0,https://www.imdb.com/title/tt0116165/
621,My Favorite Season (1993),My Favorite Season,Drama,1993.0,3.5588235294117645,51,,3.390557377482144,107471,52873.0,https://www.imdb.com/title/tt0107471/
626,"Thin Line Between Love and Hate, A (1996)","Thin Line Between Love and Hate, A",Comedy,1996.0,3.0398230088495577,113,,3.202952095754934,117891,28121.0,https://www.imdb.com/title/tt0117891/
627,"Last Supper, The (1995)","Last Supper, The",Drama|Thriller,1995.0,3.5249110320284696,281,"black comedy, dark humor, political, dark comedy, elitism",3.4591969143741594,113613,12520.0,https://www.imdb.com/title/tt0113613/
628,Primal Fear (1996),Primal Fear,Crime|Drama|Mystery|Thriller,1996.0,3.784857571214393,2001,"twist ending, courtroom drama, psychology, suspense, Richard Gere",3.7543863350158593,117381,1592.0,https://www.imdb.com/title/tt0117381/
631,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996.0,2.75,352,not as good as the first,2.918666710905278,115509,19042.0,https://www.imdb.com/title/tt0115509/
632,Land and Freedom (Tierra y libertad) (1995),Land and Freedom (Tierra y libertad),Drama|War,1995.0,3.8666666666666663,60,war movie,3.488522983377539,114671,38884.0,https://www.imdb.com/title/tt0114671/
633,Denise Calls Up (1995),Denise Calls Up,Comedy,1995.0,3.450980392156863,51,,3.3623522492770155,112844,47449.0,https://www.imdb.com/title/tt0112844/
634,Theodore Rex (1995),Theodore Rex,Comedy,1995.0,2.3230769230769237,65,Nostalgia Critic,3.0175056871244883,114658,36259.0,https://www.imdb.com/title/tt0114658/
635,"Family Thing, A (1996)","Family Thing, A",Comedy|Drama,1996.0,3.6901041666666665,192,,3.5361865732411246,116275,41852.0,https://www.imdb.com/title/tt0116275/
637,Sgt. Bilko (1996),Sgt. Bilko,Comedy,1996.0,2.815904139433551,918,"Funny as hell, Comedy , u.s. army, Crappy Remake, assassin",2.88574264464126,117608,9099.0,https://www.imdb.com/title/tt0117608/
638,Jack and Sarah (1995),Jack and Sarah,Romance,1995.0,3.3282828282828283,99,babies,3.329871146539168,113448,2021.0,https://www.imdb.com/title/tt0113448/
639,Girl 6 (1996),Girl 6,Comedy|Drama,1996.0,2.9138888888888888,180,"In Netflix queue, Nudity (Topless)",3.099255211756228,116414,61752.0,https://www.imdb.com/title/tt0116414/
640,Diabolique (1996),Diabolique,Drama|Thriller,1996.0,3.0593047034764824,489,remake,3.121103773473962,116095,10988.0,https://www.imdb.com/title/tt0116095/
647,Courage Under Fire (1996),Courage Under Fire,Action|Crime|Drama|War,1996.0,3.546484375,1280,"Gulf War, military, cover up, Denzel Washington, Redemption",3.524690090315321,115956,10684.0,https://www.imdb.com/title/tt0115956/
648,Mission: Impossible (1996),Mission: Impossible,Action|Adventure|Mystery|Thriller,1996.0,3.4190695600475625,6728,"Tom Cruise, espionage, spies, plot twists, Action",3.417223324884898,117060,954.0,https://www.imdb.com/title/tt0117060/
650,Moll Flanders (1996),Moll Flanders,Drama,1996.0,3.436123348017621,227,"j netflix, Morgan Freeman",3.39530643829924,117071,18989.0,https://www.imdb.com/title/tt0117071/
653,Dragonheart (1996),Dragonheart,Action|Adventure|Fantasy,1996.0,3.179269328802039,2354,"dragons, adventure, Sean Connery, bittersweet, fantasy",3.1880138865528496,116136,8840.0,https://www.imdb.com/title/tt0116136/
656,Eddie (1996),Eddie,Comedy,1996.0,2.824324324324324,185,,3.046075041364796,116168,11107.0,https://www.imdb.com/title/tt0116168/
659,Purple Noon (Plein soleil) (1960),Purple Noon (Plein soleil),Crime|Drama|Thriller,1960.0,4.044871794871795,78,"based on a book, Patricia Highsmith, stolen identity, perrot library, classic",3.581795894635216,54189,10363.0,https://www.imdb.com/title/tt0054189/
661,James and the Giant Peach (1996),James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1996.0,3.2879728966685486,1771,"claymation, Roald Dahl, surreal, whimsical, fantasy",3.291205581519069,116683,10539.0,https://www.imdb.com/title/tt0116683/
662,Fear (1996),Fear,Thriller,1996.0,3.2033398821218078,509,"Mark Wahlberg, Reese Witherspoon, unintentionally funny, Alyssa Milano, controlling",3.231483443505387,116287,10543.0,https://www.imdb.com/title/tt0116287/
663,Kids in the Hall: Brain Candy (1996),Kids in the Hall: Brain Candy,Comedy,1996.0,3.3668582375478926,522,"comedy, drugs, kids in the hall, sketch comedy, absurd",3.359097130043571,116768,18414.0,https://www.imdb.com/title/tt0116768/
664,Faithful (1996),Faithful,Comedy,1996.0,2.8879310344827585,58,,3.20375588420306,116269,47502.0,https://www.imdb.com/title/tt0116269/
665,Underground (1995),Underground,Comedy|Drama|War,1995.0,4.018828451882845,239,"Emir Kusturica, World War II, crazy, Yugoslavia, surreal",3.760205453287253,114787,11902.0,https://www.imdb.com/title/tt0114787/
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,1996.0,2.5028248587570623,177,Sucks big time!,2.874326132738374,112536,25087.0,https://www.imdb.com/title/tt0112536/
668,Song of the Little Road (Pather Panchali) (1955),Song of the Little Road (Pather Panchali),Drama,1955.0,4.196428571428571,168,"criterion, Apu trilogy, bollywood, India, holes50s",3.796982976310955,48473,5801.0,https://www.imdb.com/title/tt0048473/
670,"World of Apu, The (Apur Sansar) (1959)","World of Apu, The (Apur Sansar)",Drama,1959.0,4.0493421052631575,152,"India, ARRANGED MARRIAGES, DEATH OF A SPOUSE, FATHERS AND SONS, intimate",3.6998604344899255,52572,896.0,https://www.imdb.com/title/tt0052572/
671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996.0,3.696803196803197,1001,"sarcasm, BGAB LRC, Comedy, JJoel Hodgson, Michael J. Nelson",3.6507936145056927,117128,3065.0,https://www.imdb.com/title/tt0117128/
673,Space Jam (1996),Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996.0,2.7640421263791373,1994,"michael jordan, basketball, Bugs Bunny, animation & live action interact, bill murray",2.80222576642143,117705,2300.0,https://www.imdb.com/title/tt0117705/
674,Barbarella (1968),Barbarella,Adventure|Comedy|Sci-Fi,1968.0,3.0144927536231885,552,"cult film, Jane Fonda, campy, space travel, ridiculous",3.079969380185371,62711,8069.0,https://www.imdb.com/title/tt0062711/
678,Some Folks Call It a Sling Blade (1993),Some Folks Call It a Sling Blade,Drama|Thriller,1993.0,4.043224299065421,428,"Netflix Streaming, Short Movie, na dysku, easily confused with other movie(s) (title)",3.863913791274507,108181,27768.0,https://www.imdb.com/title/tt0108181/
